CHAPTER_ID	TEXT_ID	PARAGRAPH_ID	TEXT	LABEL
17	4832	1309	- Wie zal dat hooren, als we ryst stampen in 't dorp?	E
17	4833	1310	- Dat is waar.	C
17	4834	1310	Maar Adinda... o ja, dit is beter: wacht me by het djati -bosch, onder den ketapan waar je my de melatti hebt gegeven.	S
17	4835	1311	- Maar, Saïdjah, hoe kan ik weten wanneer ik moet heengaan om je te wachten by den ketapan ?	C
17	4836	1312	Saïdjah bedacht zich een oogenblik, en zeide:	S
17	4837	1313	- Tel de manen.	C
17	4838	1313	Ik zal uitblyven driemaal twaalf manen...	S
17	4839	1313	deze maan rekent niet mee.	C
17	4840	1313	Zie, Adinda, kerf een streep in je rystblok by elke nieuwe maan.	C
17	4841	1313	Als je driemaal twaalf strepen hebt ingesneden, zal ik den dag die dáárop volgt, aankomen onder den ketapan.	C
17	4842	1313	Beloof je, dáár te zyn?	S
17	4843	1314	- Ja, Saïdjah !	E
17	4844	1314	Ik zal onder den ketapan by het djatibosch wezen als je terugkomt.	C
17	4845	1315	Nu scheurde Saïdjah een strook van zyn blauwen hoofddoek, die zeer versleten was, en hy gaf dat stukje lynwaad aan Adinda, dat ze 't bewaren zou als een pand.	E
17	4846	1315	En toen verliet hy haar en Badoer.	E
17	4847	1316	Hy liep vele dagen voort.	E
17	4848	1316	Hy ging Rangkas-Betoeng voorby, dat nog niet de hoofdplaats was van Lebak, en Waroeng-Goenoeng waar toen de adsistent-resident woonde, en den volgenden dag zag hy Pandeglang dat daar ligt als in een tuin.	E
17	4849	1316	Weder een dag later kwam hy te Serang, aan, en stond verbaasd over de pracht van zulke groote plaats met vele huizen, gebouwd van steen, en gedekt met roode pannen.	E
17	4850	1316	Saïdjah had nooit zoo-iets gezien.	S
17	4851	1316	Hy bleef daar een dag omdat hy vermoeid was, maar 's nachts in de koelte ging hy verder, en kwam tot Tangerang den volgenden dag, voor nog de schaduw gedaald was tot zyn lippen, hoewel hy den grooten toedoeng, droeg, dien zyn vader	E
17	4852	1316	hem had achtergelaten.	E
17	4853	1317	Te Tangerang baadde hy zich in de rivier naby de overvaart, en hy rustte uit in 't huis van een bekende zyns vaders, die hem wees hoe men stroohoeden vlecht, even als die van Manilla komen.	C
17	4854	1317	Hy bleef daar een dag om dit te leeren, omdat hy bedacht hiermee later iets te kunnen verdienen, in-geval hy niet slagen mocht te Batavia.	S
17	4855	1317	Den volgenden dag tegen den avend toen 't koel werd, bedankte hy zyn gastheer zeer, en ging verder.	E
17	4856	1317	Zoodra 't geheel donker was, opdat niemand het zien zou, haalde hy het blad tevoorschyn, waarin hy de melatti bewaarde, die Adinda hem gegeven had onder den ketapan -boom.	S
17	4857	1317	Want hy was bedroefd geworden omdat hy haar niet zien zou in zóó langen tyd.	S
17	4858	1317	Den eersten dag, en ook den tweeden, had hy minder sterk gevoeld hoe alléén hy was, omdat zyn ziel geheel was ingenomen door 't groote denkbeeld geld te verdienen tot het koopen van twee buffels, daar zyn vader zelf nooit meer bezeten had dan één, en zyn gedachten richtten zich te veel op 't weerzien van Adinda, om plaats te bieden aan veel droefheids over 't afscheid.	S
17	4859	1317	Hy had dat afscheid genomen in overspannen hoop, en in zyn gedachten het vastgeknoopt aan 't eindelyk terugzien onder den ketapan.	S
17	4860	1317	Want zóó groote rol speelde het uitzicht op dat weerzien in zyn hart, dat hy, by 't verlaten van Badoer dien boom voorbygaande, iets vroolyks voelde, als waren ze reeds voorby, de zes-en-dertig manen die hem scheidden van dat oogenblik.	S
17	4861	1317	Het was hem voorgekomen dat hy slechts omtekeeren had alsof hy reeds terugkwam van de reis, om Adinda te zien, hem wachtende onder dien boom.	S
17	4862	1318	Maar hoe verder hy zich verwyderde van Badoer, en hoe meer hy lette op den vreeselyken duur van één dag, hoe meer hy de zes-en-dertig manen die voor hem lagen, begon lang te vinden.	S
17	4863	1318	Er was iets in zyn ziel, dat hem minder snel deed voortstappen.	S
17	4864	1318	Hy voelde droefheid in zyn knieën, en al was 't geen moedeloosheid die hem overviel, het was toch weemoed die niet ver is van moedeloosheid.	S
17	4865	1318	Hy dacht er aan, terugtekeeren, maar wat zou Adinda zeggen van zóó weinig hart?	S
17	4866	1319	Daarom liep hy door, al ging hy minder snel-dan den eersten dag.	S
17	4867	1319	Hy had de melatti in de hand, en drukte die dikwyls tegen zyn borst.	S
17	4868	1319	Hy was veel ouder geworden sedert drie dagen, en begreep niet meer hoe hy vroeger zoo kalm geleefd had, daar toch Adinda zoo naby hem was en hy haar zien kon telkens en zoo lang hy wilde.	S
17	4869	1319	Want nù zou hy niet kalm wezen als hy verwachten kon dat ze straks voor hem staan zou.	S
17	4870	1319	En ook begreep hy niet dat hy na 't afscheid niet nogeens was teruggekeerd om haar nog éénmaal aantezien.	S
17	4871	1319	Ook kwam hem voor den geest hoe hy nog kort geleden met haar getwist had over de koord die ze spon voor den lalayang van haar broertjes, en die gebroken was omdat er, naar hy meende, een fout was in haar spinsel, waardoor een weddingschap was verloren gegaan tegen de kinderen uit Tjipoeroet.	S
17	4872	1319	Hoe was 't mogelyk, dacht hy, hierover boos te worden op Adinda ?	S
17	4873	1319	Want al hàd zy een fout gesponnen in de koord, en al ware de weddingschap van Badoer tegen Tjipoeroet verloren dáárdoor, en niet door de glasscherf - zoo ondeugend en handig dan geworpen door den kleinen Djamien die zich verschool achter den pagger - had ik zelfs dàn zoo hard mogen wezen tegen haar, en haar noemen met onbehoorlyke namen?	S
17	4874	1319	Wat zal 't zyn, als ik sterf te Batavia zonder haar vergeving te hebben gevraagd voor zóó groote ruwheid?	S
17	4875	1319	Zal 't niet wezen alsof ik een slecht mensch ben die scheldwoorden werpt op een meisje?	S
17	4876	1319	En zal niet, als men hoort dat ik gestorven ben in een vreemd land, ieder te Badoer zeggen:	S
17	4877	1319	het is goed dat Saïdjah stierf, want hy heeft een grooten mond gehad tegen Adinda ?	S
17	4878	1320	Zoo namen zyn gedachten een loop die veel verschilde van de vorige overspanning, en onwillekeurig uitten ze zich, eerst in halve woorden binnen'smonds, weldra in een alleenspraak, en eindelyk in den weemoedigen zang waarvan ik hier de vertaling laat volgen.	S
17	4879	1320	Eerst was myn voornemen wat maat en rym te brengen in die overzetting, doch evenals Havelaar vind ik beter dat keurslyf wegtelaten.	S
17	4880	1321	“Ik weet niet waar ik sterven zal.	S
17	4881	1321	Ik heb de groote zee gezien aan de Zuidkust, toen ik daar was met myn vader om zout te maken.	C
17	4882	1321	Als ik sterf op de zee, en men werpt myn lichaam in het diepe water, zullen er haaien komen.	E
17	4883	1321	Ze zullen rondzwemmen om myn lyk, en vragen:	S
17	4884	1321	”wie van ons zal het lichaam verslinden dat daar daalt in het water?	S
17	4885	1322	Ik zal 't niet hooren.	S
17	4886	1323	Ik weet niet waar ik sterven zal.	S
17	4887	1323	Ik heb het huis zien branden van Pa-ansoe, dat hyzelf had aangestoken omdat hy mata-glap was.	S
17	4888	1323	Als ik sterf in een brandend huis, zullen er gloeiende stukken hout neervallen op myn lyk.	S
17	4889	1323	En buiten het huis zal een groot geroep zyn van menschen die water werpen om het vuur te dooden.	E
17	4890	1324	Ik zal 't niet hooren.	S
17	4891	1325	Ik weet niet waar ik sterven zal.	S
17	4892	1325	Ik heb den kleinen Si-oenah zien vallen uit den klappa -boom, toen hy een klappa plukte voor zyne moeder.	S
17	4893	1325	Als ik val uit een klappa -boom, zal ik dood nederliggen aan den voet, in de struiken, als Si-oenah.	S
17	4894	1325	Dan zal myne moeder niet schreien, want zy is dood.	S
17	4895	1325	Maar anderen zullen roepen:	S
17	4896	1325	”zie, daar ligt Saïdjah ! met harde stem.	S
17	4897	1326	Ik zal 't niet hooren.	S
17	4898	1327	Ik weet niet waar ik sterven zal.	S
17	4899	1327	Ik heb het lyk gezien van Pa-lisoe, die gestorven was van hoogen ouderdom, want zyne haren waren wit.	S
17	4900	1327	Als ik sterf van ouderdom, met witte haren, zullen de klaagvrouwen om myn lyk staan.	S
17	4901	1327	En zy zullen misbaar maken als de klaagvrouwen by Pa-lisoe's lyk.	S
17	4902	1327	En ook de kleinkinderen zullen schreien, zeer luid.	S
17	4903	1328	Ik zal 't niet hooren.	S
17	4904	1329	Ik weet niet waar ik sterven zal.	S
17	4905	1329	Ik heb velen gezien te Badoer, die gestorven waren.	S
17	4906	1329	Men kleedde hen in een wit kleed, en begroef hen in den grond.	E
17	4907	1329	Als ik sterf te Badoer, en men begraaft my buiten de dessah, oostwaarts tegen den heuvel, waar 't gras hoog is, Dan zal Adinda daar voorbygaan, en de rand van haar sarong zal zachtkens voortschuiven langs het gras...	S
17	4908	1330	Ik zal het hooren.	S
17	4909	1331	Saïdjah kwam te Batavia aan.	E
17	4910	1331	Hy verzocht een heer hem in dienst te nemen, hetgeen die heer terstond deed omdat hy Saïdjah niet verstond.	E
17	4911	1331	Want te Batavia heeft men gaarne bedienden die nog geen maleisch spreken en dus nog niet zoo bedorven zyn als anderen die langer in aanraking waren met europesche beschaving.	C
17	4912	1331	Saïdjah leerde spoedig maleisch, maar paste braaf op want hy dacht altyd aan de twee buffels die hy koopen wilde, en aan Adinda.	S
17	4913	1331	Hy werd groot en sterk omdat hy alle dagen at, wat te Badoer niet altyd wezen kon.	S
17	4914	1331	Hy was bemind in den stal, en zou zeker niet afgewezen	C
17	4915	1331	zyn als hy de dochter van den koetsier ten-huwelyk gevraagd had.	S
17	4916	1331	Zyn heer zelf hield zooveel van Saïdjah, dat deze spoedig werd verheven tot huisbediende.	C
17	4917	1331	Men verhoogde zyn loon, en gaf hem bovendien gedurig geschenken, omdat men zoo byzonder tevreden was over zyn diensten.	C
17	4918	1331	Mevrouw had den roman van Sue gelezen die zooveel kort gerucht maakte, en dacht altyd aan prins Djalma wanneer ze Saïdjah zag.	C
17	4919	1331	Ook de jonge meisjes begrepen beter dan vroeger hoe de javaansche schilder Radhen Saleh zoo grooten opgang had gemaakt te Parys.	C
17	4920	1332	Maar men vond Saïdjah ondankbaar toen hy, na byna drie jaren dienst, zyn ontslag vroeg en om een bewys verzocht dat hy zich goed gedragen had.	E
17	4921	1332	Men kon hem dit echter niet weigeren, en Saïdjah ging met een vroolyk hart op reis.	E
17	4922	1333	Hy ging voorby Pising, waar eens Havelaar woonde, lang geleden.	C
17	4923	1333	Maar dit wist Saïdjah niet.	C
17	4924	1333	En al had hy 't geweten, hy droeg heel iets anders in de ziel dat hem bezig hield.	S
17	4925	1333	Hy telde de schatten die hy t'huisbracht.	E
17	4926	1333	In een bamboezen rol had hy zyn pas en 't getuigschrift van goed gedrag.	C
17	4927	1333	In een koker die aan een lederen riem bevestigd was, scheen iets zwaars gedurig te slingeren tegen zyn schouder, maar hy voelde dit gaarne...	S
17	4928	1333	ik geloof 't wèl!	S
17	4929	1333	Dáárin waren dertig spaansche-matten, genoeg om drie buffels te koopen.	E
17	4930	1333	Wat zou Adinda zeggen!	S
17	4931	1333	En dit was nog niet alles.	C
17	4932	1333	Op zyn rug zag men de met zilver beslagen scheede van een kris dien hy in den gordel droeg.	E
17	4933	1333	Het gevest was zeker van fyn uitgesneden kamoening, want hy had het met veel zorg gewikkeld in een zyden omhulsel.	C
17	4934	1333	En hy bezat nog meer schatten.	C
17	4935	1333	In de wrong van den kahin om zyn lendenen bewaarde hy een buikband van breede zilveren schakels, met gouden ikat-pendieng.	C
17	4936	1333	Het is waar dat de band kort was:	C
17	4937	1333	maar ze was zoo slank...	S
17	4938	1333	Adinda !	S
17	4939	1334	En aan een koordjen om den hals, onder zyn voor- baadjoe droeg hy een zyden zakje, waarin eenige verdroogde melatti.	C
17	4940	1335	Was 't wonder dat hy te Tangerang zich niet langer ophield dan noodig was tot het bezoeken van den bekende zyns vaders, die zoo fyne stroohoeden vlocht?	C
17	4941	1335	Was 't wonder dat hy weinig zeide tot de meisjes op zyn weg, die hem vroegen:	S
17	4942	1335	”waarheen, vanwaar?	C
17	4943	1335	“ zooals de groet is in die streken?	C
17	4944	1335	Was 't wonder dat hy Serang, niet meer zoo voornaam vond, hy die Batavia had leeren kennen?	C
17	4945	1335	Dat hy niet meer wegkroop in de Pagger, zooals hy deed voor drie jaren, toen de resident kwam voorbyryden, hy die den veel grooteren heer had gezien, die te Buitenzorg woont en de grootvader is van den Soesoehoenan van Solo?	E
17	4946	1335	Was 't wonder dat hy weinig acht sloeg op de vertellingen van wie een eind wegs met hem gingen en spraken van al 't nieuws in Bantan-Kidoel ?	C
17	4947	1335	Dat hy nauwelyks luisterde toen men hem verhaalde dat de koffikultuur na veel onbeloonde moeite geheel was ingetrokken?	E
17	4948	1335	Dat het distriktshoofd van Parang-Koedjang wegens roof op den publieken weg was veroordeeld tot veertien dagen arrest ten-huize van zyn schoonvader?	E
17	4949	1335	Dat de hoofdplaats was verlegd naar Rangkas-Betoeng ?	E
17	4950	1335	Dat er een nieuwe adsistent-resident gekomen was, omdat de vorige was gestorven, eenige maanden geleden?	E
17	4951	1335	Hoe die nieuwe beambte gesproken had op de eerste sebah -vergadering?	E
17	4952	1335	Hoe er sedert eenigen tyd niemand was gestraft wegens klachte, en hoe men onder de bevolking hoopte dat al 't gestolene zou worden weergegeven of vergoed?	C
17	4953	1336	Neen, schooner beelden vertoonden zich voor 't oog zyner ziel.	S
17	4954	1336	Hy zocht den ketapan -boom in de wolken, te vèr nog als hy was om dien te zoeken by Badoer.	E
17	4955	1336	Hy greep naar de lucht die hem omgaf, als wilde hy de gestalte omvatten die hem wachten zou onder dien boom.	S
17	4956	1336	Hy teekende zich Adinda 's gelaat, haar hoofd, haar schouder...	S
17	4957	1336	hy zag den zwaren kondeh, zoo glinsterend zwart, gevangen in eigen strik, afhangend in haar hals...	S
17	4958	1336	hy zag haar groot oog, schitterend in donkeren weerschyn ...	S
17	4959	1336	de neusvleugels die ze zoo fier optrok als kind, wanneer hy - hoe was't mogelyk! - haar plaagde, en den hoek van haar lippen waarin zy een glimlach bewaarde.	S
17	4960	1336	Hy zag hare borst, die nu zwellen zou onder de kabaai...	S
17	4961	1336	hy zag hoe de sarong, die zyzelf geweven had, haar heupen nauw omsloot, en, de dy volgend in gebogen lyn, langs de knie neerviel in heerlyke golving op den kleinen voet...	S
17	4962	1337	Neen, hy hoorde weinig van wat men hem zeide.	S
17	4963	1337	Hy hoorde geheel andere tonen.	S
17	4964	1337	Hy hoorde hoe Adinda zeggen zou:	S
17	4965	1337	”zy wèl gekomen, Saïdjah !	S
17	4966	1337	Ik heb aan u gedacht by spinnen en by weven, en by 't stampen van de ryst in het blok dat driemaal twaalf kerven draagt van myne hand.	S
17	4967	1337	Hier ben ik onder den ketapan, den eersten dag der nieuwe maan.	C
17	4968	1337	Zy wèl gekomen, Saïdjah : ik wil uw vrouw zyn!	S
17	4969	1338	Dàt was de muziek die in zyn ooren weerklonk, en hem belette te luisteren naar al 't nieuws dat men hem verhaalde op zyn weg.	S
17	4970	1339	Eindelyk zag hy den ketapan.	E
17	4971	1339	Of liever hy zag een donkere plek die veel sterren bedekte voor zyn oog.	S
17	4972	1339	Dat moest het Djati -bosch wezen, by den boom waar hy Adinda zou weerzien, den volgenden dag na 't opgaan van de zon.	C
17	4973	1339	Hy zocht in het duister, en betastte vele stammen.	E
17	4974	1339	Weldra vond hy een bekende oneffenheid aan de zuidzyde van een boom, en hy legde den vinger in een gleuf die Si-Panteh daarin gehakt had met zyn parang, om den pontianak te bezweren die schuld had aan de tandpyn van Panteh 's moeder, kort voor de geboorte van zyn broertje.	E
17	4975	1339	Dàt was de ketapan dien hy zocht.	E
17	4976	1340	Ja, wèl was dit de plek waar hy voor 't eerst Adinda anders had aangezien dan zyn overige speelnootjes, omdat ze daar voor 't eerst geweigerd had deeltenemen aan een spel dat ze toch had meegespeeld met alle kinderen, knapen en meisjes, nog kort te voren.	S
17	4977	1340	Dáár had ze hem de melatti gegeven.	E
17	4978	1341	Hy zette zich neder aan den voet van den boom, en zag op naar de sterren.	S
17	4979	1341	En als er een verschoot, nam hy dit aan als een groet by zyn wederkomst te Badoer.	S
17	4980	1341	En hy dacht er aan, of Adinda nu slapen zou?	S
17	4981	1341	En of ze wel goed de manen had ingesneden in haar rystblok?	S
17	4982	1341	Het zou hem zoo smarten wanneer zy een maan had overgeslagen, alsof 't niet genoeg ware... zes-en-dertig!	S
17	4983	1341	En of ze schoone sarongs en slendangs zou gebatikt hebben?	S
17	4984	1341	En ook vroeg hy zich, wie er toch wel wonen zou in zyns vaders huis?	C
17	4985	1341	En zyn jeugd kwam hem voor den geest, en zyne moeder, en hoe die buffel hem had gered van den tyger, en hy bepeinsde wat er toch zou geworden zyn van Adinda als die buffel minder trouw ware geweest?	S
17	4986	1342	Hy lette zeer op het dalen van de sterren in 't Westen, en by elke ster die aan de kim verdween, berekende hy hoe de zon weer iets nader was aan haren Opgang in het oosten, en hoeveel nader hyzelf aan 't weerzien van Adinda.	E
17	4987	1343	Want zeker zou ze komen by den eersten straal, ja, by 't schemeren reeds zou ze daar zyn... ach, waarom was ze niet reeds gekomen den vorigen dag?	S
17	4988	1344	Het bedroefde hem dat ze 't niet was vooruitgeloopen, het schoone oogenblik dat hem drie jaren lang de ziel had voorgelicht met onbeschryfelyken glans.	S
17	4989	1344	En, onbillyk als hy was in de zelfzucht zyner liefde, scheen 't hem toe dat Adinda had moeten dáár zyn, wachtende op hèm, hy die zich nu beklaagde - vóór den tyd reeds! - dat hy te wachten had op háár.	S
17	4990	1345	Maar hy beklaagde zich ten-onrechte.	S
17	4991	1345	Want nog was de zon niet opgegaan, nog had het oog van den dag geen blik geworpen op de vlakte.	C
17	4992	1345	Wel verbleekten de sterren daar omhoog, beschaamd dat er spoedig een eind komen zou aan haar heerschappy... wel vloeiden er vreemde kleuren over de toppen der bergen, die donkerder schenen naarmate ze scherper afstaken op lichteren grond... wel vloog er hier-en-daar door de wolken in het oosten iets gloeiends - pylen van goud en van vuur die heen-en-weer werden geschoten, evenwydig aan de kim - maar ze verdwenen weer en schenen neertevallen achter de ondoordringbare gordyn die nog altyd den dag bleef verbergen voor de oogen van Saïdjah.	S
17	4993	1346	Toch werd het allengs lichter en lichter om hem heen.	S
17	4994	1346	Hy zag reeds het landschap, en reeds kon hy de kuif onderscheiden van het klappa -boschje waarin Badoer verscholen ligt...	C
17	4995	1346	daar sliep Adinda.	C
17	4996	1347	Neen, ze sliep niet meer!	S
17	4997	1347	Hoe zou ze kunnen slapen?	S
17	4998	1347	Wist ze niet dat Saïdjah haar wachten zou?	C
17	4999	1347	Gewis, ze had niet geslapen den ganschen nacht!	S
17	5000	1347	Zeker had de dorpswacht geklopt aan hare deur, om te vragen waarom de pelitah voortbrandde in haar huisjen, en met lieven lach had ze gezegd dat een gelofte haar wakker hield om den slendang afteweven waaraan ze bezig was, en die gereed moest zyn voor den eersten dag der nieuwe maan...	C
17	5001	1348	Of ze had den nacht doorgebracht in 't donker, zittend op haar rystblok, en tellende met begeerigen vinger dat er wel waarlyk daarin zes-en-dertig diepe strepen stonden gekorven naast elkander.	S
17	5002	1348	En ze had zich vermaakt met kunstigen schrik of ze zich misschien verrekende, of er wellicht nog eene ontbrak, om nogeens, en nogeens, en telkens weder te genieten van de heerlyke zekerheid dat er wel degelyk driemaal twaalf manen waren voorbygegaan sedert Saïdjah haar zag voor het laatst.	S
17	5003	1349	Ook zy zou thans, nu 't al zoo licht werd, haar oogen inspannen met vruchtelooze vermoeienis om de blikken te buigen òver de kim, opdat ze de zon zouden ontmoeten, de trage zon, die wegbleef... wegbleef...	S
17	5004	1350	Daar kwam een streep van blauwig rood die zich vastklemde aan de wolken, en de randen werden licht en gloeiend, en 't begon te bliksemen, en weer schoten er pylen van vuur door het luchtruim, maar ze vielen niet neder ditmaal, ze hechtten zich vast op den donkeren grond, en deelden hun gloed mede in grooter en grootere kringen, en ontmoetten elkander, kruisend, slingerend, wendend, dwalend, en ze vereenigden zich tot vuurbundels, en weerlichtten in gouden glans op een grond van paarlemoer, en er was rood, en blauw, en geel, en zilver, en purper, en azuur in dat alles... o God, dat was de dageraad:	S
17	5005	1350	dat was het weerzien van Adinda !	S
17	5006	1351	Saïdjah had niet geleerd te bidden, en 't ware ook jammer geweest hem dat te leeren want heiliger gebeden vuriger dank dan er lag in de sprakelooze opgetogenheid zyner ziel, was niet te vatten in menschelyke taal.	S
17	5007	1352	Hy wilde niet naar Badoer gaan.	S
17	5008	1352	Het weerzien zelf van Adinda kwam hem minder schoon voor, dan de zekerheid haar straks te zullen weerzien.	S
17	5009	1352	Hy zette zich aan den voet van den ketapan, en liet zyn oogen dwalen over de landstreek.	C
17	5010	1352	De natuur lachte hem toe en scheen hem welkom te heeten als een moeder haar teruggekeerd kind.	S
17	5011	1352	En even als deze haar vreugde schildert door eigenwillige herinnering aan de voorbygegane smart, by 't vertoonen van wat ze bewaarde als aandenken gedurende het afzyn, liet ook Saïdjah zich vermaken door 't weerzien van zoovele plekken die getuigen waren van zyn kort leven.	S
17	5012	1352	Maar hoe ook zyn oogen of zyn gedachten ronddwaalden, telkens viel zyn blik en zyn verlangen terug op het pad dat van Badoer leidt naar den ketapan.	S
17	5013	1352	Alles wat zyn zinnen waarnamen, heette Adinda.	S
17	5014	1352	Hy zag den afgrond links, waar de aarde zoo geel is, waar eens een jonge buffel verzonk in de diepte:	E
17	5015	1352	daar hadden de dorpelingen zich verzameld om het dier te redden - want het is geen geringe zaak een jongen buffel te verliezen - en ze hadden zich neergelaten aan sterke rottan -koorden.	E
17	5016	1352	Adinda 's vader was de moedigste geweest...	C
17	5017	1352	O, hoe zy in de handen klapte, Adinda !	S
17	5018	1353	En daarginds, aan de andere zyde, waar 't kokosboschje wuift over de hutten van het dorp, daar ergens was Si-Oenah uit een boom gevallen, en gestorven.	E
17	5019	1353	Hoe schreide zyn moeder:	S
17	5020	1353	”omdat Si-Oenah nog zoo klein was“ jammerde zy... alsof ze minder bedroefd zou geweest zyn als Si-Oenah grooter geweest ware.	S
17	5021	1353	Maar klein was hy, dàt is waar, want hy was kleiner en zwakker nog dan Adinda...	S
17	5022	1354	Niemand betrad het wegje dat van Badoer leidde naar den boom.	E
17	5023	1354	Straks zou ze komen:	S
17	5024	1354	o, zeker..	S
17	5025	1354	't was nog zoo vroeg!	S
17	5026	1355	Saïdjah zag een badjing die met dartele vlugheid heen-en-weersprong tegen den stam van een klappa -boom.	E
17	5027	1355	Het diertje - de ergernis van den eigenaar des booms, maar lief toch in gedaante en beweging - klauterde onvermoeid op-en-neder.	S
17	5028	1355	Saïdjah zag het, en dwong zich er naar te blyven zien, wyl dit aan zyn gedachten rust gaf van den zwaren arbeid dien ze verrichtten sedert het opgaan der zon... rust na 't afmattend wachten.	S
17	5029	1355	Welhaast uitten zich zyn indrukken in woorden, en hy zong wat er omging in zyn ziel.	S
17	5030	1355	Het ware my liever u zyn lied te kunnen voorlezen in 't maleisch, dat italiaansch van het Oosten doch ziehier de vertaling:	S
17	5031	1356	”Zie hoe de badjing zyn levensonderhoud zoekt	S
17	5032	1356	Op den klappa -boom.	E
17	5033	1356	Hy stygt, daalt, dartelt links en rechts, Hy draait om den boom, springt, valt, klimt, en valt weder:	E
17	5034	1356	Hy heeft geen vleugels, en is toch zoo vlug als een vogel.	S
17	5035	1357	Veel geluk, myn badjing, ik wensch u heil!	S
17	5036	1357	Ge zult gewis vinden het levensonderhoud dat ge zoekt...	S
17	5037	1357	Maar ik zit alleen by het djati -bosch, Wachtende op levensonderhoud van myn hart.	S
17	5038	1358	Reeds lang is het buikje van myn badjing verzadigd...	S
17	5039	1358	Reeds lang is hy teruggekeerd in zyn nestje...	E
17	5040	1358	Maar nog altyd is myn ziel	S
17	5041	1358	En myn hart bitter bedroefd..	S
17	5042	1358	Adinda !	S
17	5043	1359	Nog was er niemand op het pad dat van Badoer leidde naar den ketapan.	C
17	5044	1360	Saïdjah 's oog viel op een kapel die zich scheen te verheugen omdat het begon warm te worden.	C
17	5045	1361	”Zie	S
17	5046	1361	hoe de vlinder daar rondfladdert.	S
17	5047	1361	Zyn vlerkjes schitteren als een veelkleurige bloem.	S
17	5048	1361	Zyn hartjen is verliefd op den bloesem der kenari.	S
17	5049	1361	Zeker zoekt hy zyn welriekende geliefde.	S
17	5050	1362	Veel geluk, myn vlinder, ik wensch	S
17	5051	1362	u heil!	S
17	5052	1362	Ge zult gewis vinden wat gy zoekt...	S
17	5053	1362	Maar ik zit alleen by het djati -bosch, Wachtende op wat myn hart liefheeft.	S
17	5054	1363	Reeds lang heeft de vlinder gekust	S
17	5055	1363	Den kenari	S
17	5056	1363	-bloesem	S
17	5057	1363	die hy zoozeer bemint...	S
17	5058	1363	Maar nog altyd is myn ziel	S
17	5059	1363	En myn hart bitter bedroefd...	S
17	5060	1363	Adinda !	S
17	5061	1364	En er was niemand op het pad dat van Badoer leidde naar den boom.	C
17	5062	1365	De zon begon reeds hoog te staan...	C
17	5063	1365	er was al hitte in de lucht.	C
17	5064	1366	”Zie, hoe de zon schittert daar omhoog, Hoog boven den waringi -heuvel!	S
17	5065	1366	Ze voelt zich te warm, en wenscht neertedalen, Om te slapen in zee, als in de armen van een gade.	S
17	5066	1367	Veel geluk, o zon, ik wensch	S
17	5067	1367	u heil!	S
17	5068	1367	Wat gy zoekt, zult ge gewis vinden...	S
17	5069	1367	Maar ik zit alleen by het djati -bosch, Wachtende op rust voor myn hart.	S
17	5070	1368	Reeds lang zal de zon ondergegaan wezen, En slapen in de zee, als alles duister is...	S
17	5071	1368	En nog altyd zal myn ziel	S
17	5072	1368	En myn hart bitter bedroefd zyn....	S
17	5073	1368	Adinda !	S
17	5074	1369	Nog was er niemand op den weg die er leidt van Badoer naar den ketapan.	C
17	5075	1370	“Als er niet langer vlinders zullen rondfladderen, Als de sterren niet meer zullen schitteren, Als de melatti niet meer welriekend zal wezen, Als er niet langer bedroefde harten zyn, Noch wild gedierte in het woud...	S
17	5076	1370	Als de zon verkeerd zal loopen, En de maan vergeten wat oost en west is...	S
17	5077	1370	Als dàn Adinda nog niet gekomen is, Dan zal een engel met blinkende vleugelen Neerdalen op aarde, om te zoeken wat daar achterbleef.	S
17	5078	1370	Dan zal myn lyk hier liggen onder den ketapan...	S
17	5079	1370	Myn ziel is bitter bedroefd...	S
17	5080	1370	Adinda !	S
17	5081	1371	Nog was er niemand op het pad dat van Badoer leidde naar den ketapan.	E
17	5082	1372	“Dan zal myn lyk door den engel gezien worden.	S
17	5083	1372	Hy zal het zyn broederen aanwyzen met den vinger:	C
17	5084	1373	”Ziet, daar is een gestorven mensch vergeten,	C
17	5085	1373	Zyn verstyfde mond kust een melatti -bloem.	S
17	5086	1373	Komt, dat wy hem opnemen en ten-hemel dragen, Hem, die op Adinda gewacht heeft tot hy dood was.	C
17	5087	1373	Gewis, hy mag niet daar achterblyven, Wiens hart de kracht had zóó te beminnen!	S
17	5088	1374	Dan zal nog ééns myn verstyfde mond zich openen	S
17	5089	1374	Om Adinda te roepen, die myn hart lief heeft...	S
17	5090	1374	Nog éénmaal zal ik de melatti kussen	S
17	5091	1374	Die zy me gaf...	S
17	5092	1374	Adinda...	S
17	5093	1374	Adinda !	S
17	5094	1375	En nog altyd was er niemand op het pad dat van Badoer leidde naar den boom.	C
17	5095	1376	O, ze was gewis tegen den morgenstond in slaap gevallen, vermoeid van 't waken gedurende den nacht, van 't waken vele lange nachten door!	S
17	5096	1376	Zeker had ze niet geslapen sedert weken:	C
17	5097	1376	zóó was het!	S
17	5098	1377	Zou hy opstaan en naar Badoer gaan?	S
17	5099	1377	Neen!	S
17	5100	1377	Mocht het schynen alsof er twyfel was aan haar komst?	C
17	5101	1378	Als hy den man riep die daarginds zyn buffel naar 't veld dreef?	E
17	5102	1378	Die man was te ver.	E
