sentence_id	paragraph_id	chapter_id	sentences
4956	1336	17	Hy teekende zich Adinda 's gelaat, haar hoofd, haar schouder...
4957	1336	17	hy zag den zwaren kondeh, zoo glinsterend zwart, gevangen in eigen strik, afhangend in haar hals...
4958	1336	17	hy zag haar groot oog, schitterend in donkeren weerschyn ...
4959	1336	17	de neusvleugels die ze zoo fier optrok als kind, wanneer hy - hoe was't mogelyk! - haar plaagde, en den hoek van haar lippen waarin zy een glimlach bewaarde.
4960	1336	17	Hy zag hare borst, die nu zwellen zou onder de kabaai...
4961	1336	17	hy zag hoe de sarong, die zyzelf geweven had, haar heupen nauw omsloot, en, de dy volgend in gebogen lyn, langs de knie neerviel in heerlyke golving op den kleinen voet...
4962	1337	17	Neen, hy hoorde weinig van wat men hem zeide.
4963	1337	17	Hy hoorde geheel andere tonen.
4964	1337	17	Hy hoorde hoe Adinda zeggen zou:
4965	1337	17	”zy wèl gekomen, Saïdjah !
4966	1337	17	Ik heb aan u gedacht by spinnen en by weven, en by 't stampen van de ryst in het blok dat driemaal twaalf kerven draagt van myne hand.
4967	1337	17	Hier ben ik onder den ketapan, den eersten dag der nieuwe maan.
4968	1337	17	Zy wèl gekomen, Saïdjah : ik wil uw vrouw zyn!
4969	1338	17	Dàt was de muziek die in zyn ooren weerklonk, en hem belette te luisteren naar al 't nieuws dat men hem verhaalde op zyn weg.
4970	1339	17	Eindelyk zag hy den ketapan.
4971	1339	17	Of liever hy zag een donkere plek die veel sterren bedekte voor zyn oog.
4972	1339	17	Dat moest het Djati -bosch wezen, by den boom waar hy Adinda zou weerzien, den volgenden dag na 't opgaan van de zon.
4973	1339	17	Hy zocht in het duister, en betastte vele stammen.
4974	1339	17	Weldra vond hy een bekende oneffenheid aan de zuidzyde van een boom, en hy legde den vinger in een gleuf die Si-Panteh daarin gehakt had met zyn parang, om den pontianak te bezweren die schuld had aan de tandpyn van Panteh 's moeder, kort voor de geboorte van zyn broertje.
4975	1339	17	Dàt was de ketapan dien hy zocht.
4976	1340	17	Ja, wèl was dit de plek waar hy voor 't eerst Adinda anders had aangezien dan zyn overige speelnootjes, omdat ze daar voor 't eerst geweigerd had deeltenemen aan een spel dat ze toch had meegespeeld met alle kinderen, knapen en meisjes, nog kort te voren.
4977	1340	17	Dáár had ze hem de melatti gegeven.
4978	1341	17	Hy zette zich neder aan den voet van den boom, en zag op naar de sterren.
4979	1341	17	En als er een verschoot, nam hy dit aan als een groet by zyn wederkomst te Badoer.
4980	1341	17	En hy dacht er aan, of Adinda nu slapen zou?
4981	1341	17	En of ze wel goed de manen had ingesneden in haar rystblok?
4982	1341	17	Het zou hem zoo smarten wanneer zy een maan had overgeslagen, alsof 't niet genoeg ware... zes-en-dertig!
4983	1341	17	En of ze schoone sarongs en slendangs zou gebatikt hebben?
4984	1341	17	En ook vroeg hy zich, wie er toch wel wonen zou in zyns vaders huis?
4985	1341	17	En zyn jeugd kwam hem voor den geest, en zyne moeder, en hoe die buffel hem had gered van den tyger, en hy bepeinsde wat er toch zou geworden zyn van Adinda als die buffel minder trouw ware geweest?
4986	1342	17	Hy lette zeer op het dalen van de sterren in 't Westen, en by elke ster die aan de kim verdween, berekende hy hoe de zon weer iets nader was aan haren Opgang in het oosten, en hoeveel nader hyzelf aan 't weerzien van Adinda.
4987	1343	17	Want zeker zou ze komen by den eersten straal, ja, by 't schemeren reeds zou ze daar zyn... ach, waarom was ze niet reeds gekomen den vorigen dag?
4988	1344	17	Het bedroefde hem dat ze 't niet was vooruitgeloopen, het schoone oogenblik dat hem drie jaren lang de ziel had voorgelicht met onbeschryfelyken glans.
4989	1344	17	En, onbillyk als hy was in de zelfzucht zyner liefde, scheen 't hem toe dat Adinda had moeten dáár zyn, wachtende op hèm, hy die zich nu beklaagde - vóór den tyd reeds! - dat hy te wachten had op háár.
4990	1345	17	Maar hy beklaagde zich ten-onrechte.
4991	1345	17	Want nog was de zon niet opgegaan, nog had het oog van den dag geen blik geworpen op de vlakte.
4992	1345	17	Wel verbleekten de sterren daar omhoog, beschaamd dat er spoedig een eind komen zou aan haar heerschappy... wel vloeiden er vreemde kleuren over de toppen der bergen, die donkerder schenen naarmate ze scherper afstaken op lichteren grond... wel vloog er hier-en-daar door de wolken in het oosten iets gloeiends - pylen van goud en van vuur die heen-en-weer werden geschoten, evenwydig aan de kim - maar ze verdwenen weer en schenen neertevallen achter de ondoordringbare gordyn die nog altyd den dag bleef verbergen voor de oogen van Saïdjah.
4993	1346	17	Toch werd het allengs lichter en lichter om hem heen.
4994	1346	17	Hy zag reeds het landschap, en reeds kon hy de kuif onderscheiden van het klappa -boschje waarin Badoer verscholen ligt...
4995	1346	17	daar sliep Adinda.
4996	1347	17	Neen, ze sliep niet meer!
4997	1347	17	Hoe zou ze kunnen slapen?
4998	1347	17	Wist ze niet dat Saïdjah haar wachten zou?
4999	1347	17	Gewis, ze had niet geslapen den ganschen nacht!
5000	1347	17	Zeker had de dorpswacht geklopt aan hare deur, om te vragen waarom de pelitah voortbrandde in haar huisjen, en met lieven lach had ze gezegd dat een gelofte haar wakker hield om den slendang afteweven waaraan ze bezig was, en die gereed moest zyn voor den eersten dag der nieuwe maan...
5001	1348	17	Of ze had den nacht doorgebracht in 't donker, zittend op haar rystblok, en tellende met begeerigen vinger dat er wel waarlyk daarin zes-en-dertig diepe strepen stonden gekorven naast elkander.
5002	1348	17	En ze had zich vermaakt met kunstigen schrik of ze zich misschien verrekende, of er wellicht nog eene ontbrak, om nogeens, en nogeens, en telkens weder te genieten van de heerlyke zekerheid dat er wel degelyk driemaal twaalf manen waren voorbygegaan sedert Saïdjah haar zag voor het laatst.
5003	1349	17	Ook zy zou thans, nu 't al zoo licht werd, haar oogen inspannen met vruchtelooze vermoeienis om de blikken te buigen òver de kim, opdat ze de zon zouden ontmoeten, de trage zon, die wegbleef... wegbleef...
5004	1350	17	Daar kwam een streep van blauwig rood die zich vastklemde aan de wolken, en de randen werden licht en gloeiend, en 't begon te bliksemen, en weer schoten er pylen van vuur door het luchtruim, maar ze vielen niet neder ditmaal, ze hechtten zich vast op den donkeren grond, en deelden hun gloed mede in grooter en grootere kringen, en ontmoetten elkander, kruisend, slingerend, wendend, dwalend, en ze vereenigden zich tot vuurbundels, en weerlichtten in gouden glans op een grond van paarlemoer, en er was rood, en blauw, en geel, en zilver, en purper, en azuur in dat alles... o God, dat was de dageraad:
5005	1350	17	dat was het weerzien van Adinda !
5006	1351	17	Saïdjah had niet geleerd te bidden, en 't ware ook jammer geweest hem dat te leeren want heiliger gebeden vuriger dank dan er lag in de sprakelooze opgetogenheid zyner ziel, was niet te vatten in menschelyke taal.
5007	1352	17	Hy wilde niet naar Badoer gaan.
5008	1352	17	Het weerzien zelf van Adinda kwam hem minder schoon voor, dan de zekerheid haar straks te zullen weerzien.
5009	1352	17	Hy zette zich aan den voet van den ketapan, en liet zyn oogen dwalen over de landstreek.
5010	1352	17	De natuur lachte hem toe en scheen hem welkom te heeten als een moeder haar teruggekeerd kind.
5011	1352	17	En even als deze haar vreugde schildert door eigenwillige herinnering aan de voorbygegane smart, by 't vertoonen van wat ze bewaarde als aandenken gedurende het afzyn, liet ook Saïdjah zich vermaken door 't weerzien van zoovele plekken die getuigen waren van zyn kort leven.
5012	1352	17	Maar hoe ook zyn oogen of zyn gedachten ronddwaalden, telkens viel zyn blik en zyn verlangen terug op het pad dat van Badoer leidt naar den ketapan.
5013	1352	17	Alles wat zyn zinnen waarnamen, heette Adinda.
5014	1352	17	Hy zag den afgrond links, waar de aarde zoo geel is, waar eens een jonge buffel verzonk in de diepte:
5015	1352	17	daar hadden de dorpelingen zich verzameld om het dier te redden - want het is geen geringe zaak een jongen buffel te verliezen - en ze hadden zich neergelaten aan sterke rottan -koorden.
5016	1352	17	Adinda 's vader was de moedigste geweest...
5017	1352	17	O, hoe zy in de handen klapte, Adinda !
5018	1353	17	En daarginds, aan de andere zyde, waar 't kokosboschje wuift over de hutten van het dorp, daar ergens was Si-Oenah uit een boom gevallen, en gestorven.
5019	1353	17	Hoe schreide zyn moeder:
5020	1353	17	”omdat Si-Oenah nog zoo klein was“ jammerde zy... alsof ze minder bedroefd zou geweest zyn als Si-Oenah grooter geweest ware.
5021	1353	17	Maar klein was hy, dàt is waar, want hy was kleiner en zwakker nog dan Adinda...
5022	1354	17	Niemand betrad het wegje dat van Badoer leidde naar den boom.
5023	1354	17	Straks zou ze komen:
5024	1354	17	o, zeker..
5025	1354	17	't was nog zoo vroeg!
5026	1355	17	Saïdjah zag een badjing die met dartele vlugheid heen-en-weersprong tegen den stam van een klappa -boom.
5027	1355	17	Het diertje - de ergernis van den eigenaar des booms, maar lief toch in gedaante en beweging - klauterde onvermoeid op-en-neder.
5028	1355	17	Saïdjah zag het, en dwong zich er naar te blyven zien, wyl dit aan zyn gedachten rust gaf van den zwaren arbeid dien ze verrichtten sedert het opgaan der zon... rust na 't afmattend wachten.
5029	1355	17	Welhaast uitten zich zyn indrukken in woorden, en hy zong wat er omging in zyn ziel.
5030	1355	17	Het ware my liever u zyn lied te kunnen voorlezen in 't maleisch, dat italiaansch van het Oosten doch ziehier de vertaling:
5031	1356	17	”Zie hoe de badjing zyn levensonderhoud zoekt
5032	1356	17	Op den klappa -boom.
5033	1356	17	Hy stygt, daalt, dartelt links en rechts, Hy draait om den boom, springt, valt, klimt, en valt weder:
5034	1356	17	Hy heeft geen vleugels, en is toch zoo vlug als een vogel.
5035	1357	17	Veel geluk, myn badjing, ik wensch u heil!
5036	1357	17	Ge zult gewis vinden het levensonderhoud dat ge zoekt...
5037	1357	17	Maar ik zit alleen by het djati -bosch, Wachtende op levensonderhoud van myn hart.
5038	1358	17	Reeds lang is het buikje van myn badjing verzadigd...
5039	1358	17	Reeds lang is hy teruggekeerd in zyn nestje...
5040	1358	17	Maar nog altyd is myn ziel
5041	1358	17	En myn hart bitter bedroefd..
5042	1358	17	Adinda !
5043	1359	17	Nog was er niemand op het pad dat van Badoer leidde naar den ketapan.
5044	1360	17	Saïdjah 's oog viel op een kapel die zich scheen te verheugen omdat het begon warm te worden.
5045	1361	17	”Zie
5046	1361	17	hoe de vlinder daar rondfladdert.
5047	1361	17	Zyn vlerkjes schitteren als een veelkleurige bloem.
5048	1361	17	Zyn hartjen is verliefd op den bloesem der kenari.
5049	1361	17	Zeker zoekt hy zyn welriekende geliefde.
5050	1362	17	Veel geluk, myn vlinder, ik wensch
5051	1362	17	u heil!
5052	1362	17	Ge zult gewis vinden wat gy zoekt...
5053	1362	17	Maar ik zit alleen by het djati -bosch, Wachtende op wat myn hart liefheeft.
5054	1363	17	Reeds lang heeft de vlinder gekust
5055	1363	17	Den kenari
5056	1363	17	-bloesem
5057	1363	17	die hy zoozeer bemint...
5058	1363	17	Maar nog altyd is myn ziel
5059	1363	17	En myn hart bitter bedroefd...
5060	1363	17	Adinda !
5061	1364	17	En er was niemand op het pad dat van Badoer leidde naar den boom.
5062	1365	17	De zon begon reeds hoog te staan...
5063	1365	17	er was al hitte in de lucht.
5064	1366	17	”Zie, hoe de zon schittert daar omhoog, Hoog boven den waringi -heuvel!
5065	1366	17	Ze voelt zich te warm, en wenscht neertedalen, Om te slapen in zee, als in de armen van een gade.
5066	1367	17	Veel geluk, o zon, ik wensch
5067	1367	17	u heil!
5068	1367	17	Wat gy zoekt, zult ge gewis vinden...
5069	1367	17	Maar ik zit alleen by het djati -bosch, Wachtende op rust voor myn hart.
5070	1368	17	Reeds lang zal de zon ondergegaan wezen, En slapen in de zee, als alles duister is...
5071	1368	17	En nog altyd zal myn ziel
5072	1368	17	En myn hart bitter bedroefd zyn....
5073	1368	17	Adinda !
5074	1369	17	Nog was er niemand op den weg die er leidt van Badoer naar den ketapan.
5075	1370	17	“Als er niet langer vlinders zullen rondfladderen, Als de sterren niet meer zullen schitteren, Als de melatti niet meer welriekend zal wezen, Als er niet langer bedroefde harten zyn, Noch wild gedierte in het woud...
5076	1370	17	Als de zon verkeerd zal loopen, En de maan vergeten wat oost en west is...
5077	1370	17	Als dàn Adinda nog niet gekomen is, Dan zal een engel met blinkende vleugelen Neerdalen op aarde, om te zoeken wat daar achterbleef.
5078	1370	17	Dan zal myn lyk hier liggen onder den ketapan...
5079	1370	17	Myn ziel is bitter bedroefd...
5080	1370	17	Adinda !
5081	1371	17	Nog was er niemand op het pad dat van Badoer leidde naar den ketapan.
5082	1372	17	“Dan zal myn lyk door den engel gezien worden.
5083	1372	17	Hy zal het zyn broederen aanwyzen met den vinger:
5084	1373	17	”Ziet, daar is een gestorven mensch vergeten,
5085	1373	17	Zyn verstyfde mond kust een melatti -bloem.
5086	1373	17	Komt, dat wy hem opnemen en ten-hemel dragen, Hem, die op Adinda gewacht heeft tot hy dood was.
5087	1373	17	Gewis, hy mag niet daar achterblyven, Wiens hart de kracht had zóó te beminnen!
5088	1374	17	Dan zal nog ééns myn verstyfde mond zich openen
5089	1374	17	Om Adinda te roepen, die myn hart lief heeft...
5090	1374	17	Nog éénmaal zal ik de melatti kussen
5091	1374	17	Die zy me gaf...
5092	1374	17	Adinda...
5093	1374	17	Adinda !
5094	1375	17	En nog altyd was er niemand op het pad dat van Badoer leidde naar den boom.
5095	1376	17	O, ze was gewis tegen den morgenstond in slaap gevallen, vermoeid van 't waken gedurende den nacht, van 't waken vele lange nachten door!
5096	1376	17	Zeker had ze niet geslapen sedert weken:
5097	1376	17	zóó was het!
5098	1377	17	Zou hy opstaan en naar Badoer gaan?
5099	1377	17	Neen!
5100	1377	17	Mocht het schynen alsof er twyfel was aan haar komst?
5101	1378	17	Als hy den man riep die daarginds zyn buffel naar 't veld dreef?
5102	1378	17	Die man was te ver.
5103	1378	17	En bovendien Saïdjah wilde niet spreken over Adinda, niet vragen naar Adinda... hy wilde haar weerzien, háár alleen, háár het eerst!
5104	1378	17	O zeker, zéker zou ze nu spoedig komen!
5105	1379	17	Hy zou wachten, wachten...
5106	1380	17	Maar als ze ziek was, of... dood?
5107	1381	17	Als een aangeschoten hert vloog Saïdjah 't pad op, dat van den ketapan leidt naar het dorp waar Adinda woonde.
5108	1381	17	Hy zag niets en hoorde niets, en toch had hy iets kunnen hooren, want er stonden menschen op den weg by den ingang van het dorp, die riepen
5109	1381	17	: “ Saïdjah, Saïdjah !
5110	1382	17	Maar... was 't zyn haast, zyn drift, die hem belette Adinda's huis te vinden?
5111	1382	17	Hy was reeds voortgevlogen tot aan 't einde van den weg waar het dorp ophoudt, en als dolzinnig keerde hy terug, en sloeg zich voor 't hoofd omdat hy háár huis had kunnen voorbygaan zonder het te zien.
5112	1382	17	Maar weer was hy aan den ingang, en - myn God, was 't een droom?
5113	1382	17	- weer had hy Adinda 's huis niet gevonden!
5114	1382	17	Nogeens vloog hy terug, en op-eenmaal bleef hy staan, greep met beide handen zyn hoofd, als om daaruit den waanzin wegtepersen die hem beving, en riep luide:
5115	1382	17	“dronken, dronken, ik ben dronken!
5116	1383	17	En de vrouwen van Badoer kwamen uit hare huizen, en zagen met deernis den armen
5117	1383	17	Saïdjah daar staan, want zy herkenden hem, en begrepen dat hy Adinda 's huis zocht, en wisten dat er geen huis van Adinda was in het dorp Badoer.
5118	1384	17	Want, toen het distriktshoofd van Parang-Koedjan den buffel van Adinda 's vader had weggenomen...
5119	1385	17	Ik heb u gezegd, lezer, dat myn verhaal eentonig is.
5120	1386	17	... toen was Adinda 's moeder gestorven van verdriet.
5121	1386	17	En haar jongste zusje was gestorven omdat het geen moeder had die 't zoogde.
5122	1386	17	En Adinda 's vader, die vreesde voor de straf als hy zyn landrenten niet betaalde...
5123	1387	17	Ik weet het wel, ik weet het wel, dat myn verhaal eentonig is!
5124	1388	17	Adinda 's vader was heengegaan uit het land.
5125	1388	17	Hy had Adinda meegenomen, met hare broeders.
5126	1388	17	Maar hy had vernomen hoe de vader van Saïdjah te Buitenzorg was gestraft met rottingslagen omdat hy Badoer verlaten had zonder pas.
5127	1388	17	En daarom was Adinda's vader niet gegaan naar Buitenzorg, noch naar Krawang, noch naar de Preanger, noch naar de Bataviasche Ommelanden... hy was gegaan naar Tjilang-kahan, het distrikt van Lebak, dat aan de zee grenst.
5128	1388	17	Daar had hy zich verscholen in de bosschen, en gewacht op de komst van Pa-Ento, Pa-Lontah, Si-Oeniah, Pa-Ansioe, Abdoel-Isma en nog eenige anderen die door het distriktshoofd van Parang-Koedjang beroofd waren van hun buffels, en die allen vreesden voor straf als ze hun landrenten niet betaalden.
5129	1388	17	Daar hadden ze zich by-nacht meester gemaakt van een visschersprauw, en waren in zee gestoken.
5130	1388	17	Ze hadden westelyk gestuurd, en hielden het land rechts van zich, tot aan Java-punt.
5131	1388	17	Vanhier waren zy noordwaarts gestevend tot ze Tanahitam voor zich zagen, dat de europesche zeelieden Prinsen-eiland noemen.
5132	1388	17	Zy waren dat eiland omgezeild aan de oostzyde, en hadden toen aangehouden op de Keizersbaai, zich richtende op den hoogen piek in de Lampongs.
5133	1388	17	Zóó althans was de weg dien men elkander fluisterend vóórzei in 't Lebaksche, wanneer er gesproken werd over officieelen buffelroof en onbetaalde landrenten.
5134	1389	17	Maar de verbysterde Saïdjah verstond niet duidelyk wat men hem zeide.
5135	1389	17	Zelfs begreep hy niet goed het bericht van den dood zyn vaders.
5136	1389	17	Er was een gegons in zyn ooren als had men op een gong geslagen in zyn hoofd.
5137	1389	17	Hy voelde hoe 't bloed met schokken werd gewrongen door de aderen aan zyn slapen, die dreigden te bezwyken onder den druk van zoo zware uitzetting.
5138	1389	17	Hy sprak niet, en staarde met verdoofden blik rond zonder te zien wat om en by hem was, en berstte eindelyk uit in akelig gelach.
5139	1390	17	Een oude vrouw nam hem mede naar haar huisjen en verpleegde den armen dwaas.
5140	1390	17	Weldra lachte hy niet meer zoo akelig, maar toch sprak hy niet.
5141	1390	17	Alleen 's nachts werden de hutgenooten opgeschrikt door zyn stem, als hy toonloos zong:
5142	1390	17	“ ik weet niet waar ik sterven zal ” en eenige bewoners van Badoer legden geld tezamen, om een offer te brengen aan de boaja's van den Tjioedjoeng voor de genezing van Saïdjah, dien men voor zinneloos hield.
5143	1391	17	Maar zinneloos was hy niet.
5144	1392	17	Want eens by nacht, toen de maan helder lichtte, stond hy op van de baleh-baleh, en verliet zachtkens het huis, en zocht naar de plek waar Adinda gewoond had.
5145	1392	17	Het was niet gemakkelyk die te vinden, omdat er zoovéél huizen waren ingestort.
5146	1392	17	Doch hy scheen de plaats te herkennen aan de wydte van den hoek dien sommige lichtlynen door 't geboomte vormden by haar ontmoeting in zyn oog, zooals de zeeman peiling neemt op vuurtorens of uitstekende bergpunten.
5147	1393	17	Ja, dáár moest het zyn...
5148	1393	17	dáár had Adinda gewoond!
5149	1394	17	Struikelend over halfvergane bamboe en over stukken van 't neergevallen dak, baande hy zich een weg naar 't heiligdom dat hy zocht.
5150	1394	17	En, waarlyk, hy vond nog iets terug van den opstaanden Pagger waarnaast Adinda 's baleh-baleh gestaan had, en zelfs stak in dien pagger nog de bamboezen pin, waaraan ze haar kleed hing als ze zich te slapen legde...
5151	1395	17	Maar de baleh-baleh was ingestort als het huis, en byna vergaan tot stof.
5152	1395	17	Hy nam een handvol daarvan, drukte het aan zyn geopende lippen, en ademde zeer diep...
5153	1396	17	Den volgenden dag vroeg hy aan de oude vrouw die hem verpleegd had, waar 't rystblok was dat er gestaan had op het erf van Adinda 's huis?
5154	1396	17	De vrouw was verheugd dat ze hem hoorde spreken, en liep het dorp rond om dat blok te zoeken.
5155	1396	17	Toen zy den nieuwen eigenaar aan Saïdjah kon aanwyzen, volgde deze haar zwygend, en by 't rystblok gebracht, telde hy daarop twee en dertig ingekorven strepen...
5156	1397	17	Toen gaf hy die vrouw zooveel Spaansche-matten als noodig was tot het koopen van een buffel, en verliet Badoer.
5157	1397	17	Te Tjilang-Kahan kocht hy een visschersprauw, en kwam daarmede na eenige dagen zeilens in de Lampongs aan, waar de opstandelingen zich verzetten tegen het nederlandsch gezag.
5158	1397	17	Hy sloot zich aan by een bende Bantammers, niet om te stryden zoozeer als om Adinda te zoeken.
5159	1397	17	Want hy was zacht van aard, en meer ontvankelyk voor droefenis dan voor bitterheid.
5160	1398	17	Op zekeren dag dat de opstandelingen op-nieuw waren geslagen, doolde hy rond in een dorp dat pas veroverd was door het nederlandsche leger, en dus in brand stond.
5161	1398	17	Saïdjah wist dat de bende die daar vernietigd was geworden, grootendeels uit Bantammers had bestaan.
5162	1398	17	Als een spook waarde hy rond in de huizen die nog niet geheel verbrand waren, en vond het lyk van Adinda 's vader met een klewang -bajonetwonde in de borst.
5163	1398	17	Naast hem zag Saïdjah de drie vermoorde broeders van Adinda, jongelingen, byna kinderen nog, en een weinig verder lag het lyk van Adinda, naakt, afschuwelyk mishandeld...
5164	1399	17	Er was een smal strookje blauw lynwaad gedrongen in de gapende borstwond die een eind scheen gemaakt te hebben aan lange worsteling...
5165	1400	17	Toen liep Saïdjah eenige soldaten te-gemoet, die met geveld geweer de laatstlevende opstandelingen in 't vuur dreven van de brandende huizen.
5166	1400	17	Hy omvademde de breede zwaardbajonetten, drukte zich voorwaarts met kracht, en drong nog de soldaten terug met een laatste inspanning toen de gevesten stuitten tegen zyn borst.
5167	1401	17	En weinig tyds later was er te Batavia groot gejubel over de nieuwe overwinning die weer zooveel lauweren had gevoegd by de lauweren van 't nederlandsch-indisch leger.
5168	1401	17	En de Landvoogd schreef naar 't Moederland dat de rust in de Lampongs hersteld was.
5169	1401	17	En de Koning van Nederland, voorgelicht door zyn Staatsdienaren, beloonde wederom zooveel heldenmoed met vele ridderkruisen.
5170	1402	17	En waarschynlyk stegen er in zondagskerk of bidstond uit de harten der vromen dankgebeden ten-hemel, by 't vernemen dat “de Heer der heirscharen” weer had meegestreden onder de banier van Nederland...
5171	1403	17	“Maar God, met zooveel wee begaan, Nam de offers van dien dag niet aan!
5172	1404	17	Ik heb 't slot der geschiedenis van Saïdjah korter gemaakt, dan ik had kunnen doen wanneer ik lust gevoeld had in 't schetsen van iets akeligs.
5173	1404	17	De lezer zal opgemerkt hebben hoe ik verwylde by de beschryving van het wachten onder den ketapan, als schrikte ik terug voor de treurige ontknooping, en hoe ik over deze ben heengegleden met afkeer.
5174	1404	17	En toch was dit myn voornemen niet, toen ik begon over Saïdjah te spreken.
5175	1404	17	Want aanvankelyk vreesde ik, sterker kleuren noodig te hebben om den lezer te treffen by
5176	1404	17	't beschryven van zoo vreemde toestanden.
5177	1404	17	Gaande-weg echter gevoelde ik dat het een beleediging voor myn publiek wezen zou, te gelooven dat ik meer bloed had moeten brengen in myn schildery.
5178	1405	17	Toch had ik dit kùnnen doen, want ik heb stukken voor my liggen... doch neen:
5179	1405	17	liever een bekentenis.
5180	1406	17	Ja, een bekentenis, lezer!
5181	1406	17	Ik weet niet of Saïdjah Adinda lief had.
5182	1406	17	Niet of hy naar Batavia ging.
5183	1406	17	Niet of hy in de Lampongs werd vermoord met nederlandsche bajonetten.
5184	1406	17	Ik weet niet of zyn vader
5185	1406	17	bezweek ten-gevolge van de rottingslagen die hem werden gegeven omdat hy Badoer had verlaten zonder pas.
5186	1406	17	Ik weet niet of Adinda de manen telde door kerven in haar rystblok...
5187	1407	17	Dit alles weet ik niet !
5188	1408	17	Maar ik weet meer dan dat alles.
5189	1408	17	Ik weet en kan bewyzen dat er veel Adinda's waren en veel Saïdjah's, en dat, wat verdichtsel is in 't byzonder, waarheid wordt in 't algemeen.
5190	1408	17	Ik zeide reeds dat ik de namen kan opgeven van personen die, zooals de ouders van Saïdjah en Adinda, door onderdrukking werden verdreven uit hun land.
5191	1408	17	Het is myn doel niet, in dit werk mededeelingen te geven als voegen zouden voor een vierschaar die uitspraak te doen had over de wyze waarop 't nederlandsch gezag in Indie wordt uitgeoefend, mededeelingen die slechts kracht van bewys zouden hebben voor wien het geduld had die met aandacht en belangstelling doortelezen, zooals niet verwacht kan worden van een publiek dat verstroojing zoekt in zyn lektuur.
5192	1408	17	Daarom heb ik, in-plaats van dorre namen van personen en plaatsen, met de dagteekening er by, in-plaats van een afschrift der lyst van diefstallen en afpersingen, die voor me ligt getracht een schets te geven van wat er kàn omgaan in de harten der arme lieden die men berooft van wat dienen moet tot onderhoud van hun leven, of zelfs:
5193	1408	17	ik heb dit slechts laten gissen, vreezende my te zeer te bedriegen in het teekenen der omtrekken van aandoeningen die ik nooit ondervond.
5194	1409	17	Maar wat de hoofdzaak aangaat?
5195	1409	17	O, dat ik opgeroepen werde om te staven wat ik schreef!
5196	1409	17	O, dat men zeide:
5197	1409	17	“ge hebt dien Saïdjah verdicht...
5198	1409	17	hy zong nooit dat lied...
5199	1409	17	er woonde geen Adinda te Badoer !
5200	1409	17	Maar dat het gezegd werd met de macht en den wil om recht te doen, zoodra ik zou bewezen hebben geen lasteraar te zyn!
5201	1410	17	Is er logen in de gelykenis van den barmhartigen Samaritaan, omdat er misschien nooit een geplunderd reiziger is opgenomen in een samaritaansch huis?
5202	1410	17	Is er logen in de parabel van den zaaier, omdat geen landbouwer zyn zaad zal uitwerpen op een rots?
5203	1410	17	Of - om aftedalen tot meer gelykheid met myn boek - mag men de waarheid ontkennen die de hoofdzaak uitmaakt van de Negerhut, omdat er misschien nooit een Evangeline bestaan heeft?
5204	1410	17	Zal men tot de schryfster van dat onsterfelyk pleidooi - onsterfelyk, niet om kunst of talent, maar door strekking, en indruk - zal men tot haar zeggen:
5205	1410	17	“ge hebt gelogen, de slaven worden niet mishandeld, want... er is onwaarheid in uw boek:
5206	1410	17	het is een roman!
5207	1410	17	” Moest niet ook zy, in-plaats eener optelling van dorre daadzaken, een verhaal geven dat die daadzaken inkleedde, om 't besef der behoefte aan verbetering te doen doordringen in de harten?
5208	1410	17	Zou haar boek gelezen zyn, als ze daaraan den vorm had gegeven van een processtuk?
5209	1410	17	Is 't haar schuld - of de myne - dat de waarheid, om toegang te vinden, zoo vaak het kleed moet borgen van de leugen?
5210	1411	17	En aan sommigen die misschien beweren dat ik Saïdjah en zyn liefde heb geïdealiseerd, moet ik vragen hoe ze dit weten kunnen?
5211	1411	17	Slechts zeer weinig Europeanen immers achten het de moeite waard zich neertebuigen tot waarneming der aandoeningen van de koffi- en suikerwerktuigen die men “inlanders” noemt.
5212	1411	17	Doch al ware hun aanmerking gegrond, wie zùlke bedenkingen aanvoert als bewys tegen de hoofdstrekking van myn boek, geeft my een groote zegepraal.
5213	1411	17	Want ze luiden, vertaald, “het kwaad dat gy bestrydt, bestaat niet, of niet in zoo hooge maat, omdat de inlander niet is als uw Saïdjah... er ligt in de mishandeling der Javanen geen zoo groot kwaad als daarin liggen zou wanneer ge uwen
5214	1411	17	Saïdjah juister geteekend hadt.
5215	1411	17	De Soendanees zingt zulke liederen niet, bemint zoo niet, gevoelt zoo niet, en dus...
5216	1412	17	Neen, Minister van Kolonien, neen, Gouverneurs-generaal in ruste, niet dàt hebt gy te bewyzen!
5217	1412	17	Ge hebt te bewyzen dat de bevolking niet mishandeld wordt, onverschillig of er sentimenteele Saïdjahs onder die bevolking zyn.
5218	1412	17	Of zoudt ge durven beweren buffels te mogen stelen van lieden die niet beminnen, die geen droefgeestige liedjes zingen, die niet sentimenteel zyn?
5219	1413	17	By een aanval op letterkundig gebied zou ik de juistheid der teekening van Saïdjah verdedigen, maar op staatkundigen bodem geef ik terstond alle aanmerkingen op die juistheid gewonnen, om te beletten dat de groote vraag worde verplaatst op verkeerd terrein.
5220	1413	17	Het is me geheel
5221	1413	17	om 't even of men my houde voor een onbekwaam schilder, mits men my toegeve dat de mishandeling van den inlander is:
5222	1413	17	VERREGAAND!
5223	1413	17	Zóó toch luidt het woord op de nota des voorgangers van Havelaar, die door dezen getoond werd aan den kontroleur Verbrugge:
5224	1413	17	een nota die voor me ligt.
5225	1414	17	Maar ik heb andere bewyzen!
